Question :What is the purpose of model regularization in training arguments?,"Answer :Regularization techniques like L1, L2, and dropout are included in training arguments to prevent overfitting by penalizing large weights or by randomly dropping units during training."
Question :Can you give an example of a pretext task used in NLP?,"Answer :In NLP, a common pretext task is predicting the center word given a window of surrounding words, as seen in models like Word2Vec. Another example is predicting masked words in a sentence, which is used in models like BERT."
Question :What is F1 score?,"Answer :The harmonic mean of precision and recall, providing a balance between the two metrics."
Question :Why is the choice of metric important?,Answer :The choice of metric is very important in evaluating the performance of a machine learning model.
Question :What is the Bag of Words (BoW) model?,"Answer :The Bag of Words model is a method to extract features from text documents by considering the words and their frequency of occurrence, disregarding the semantic relationship between words."
Question :What is a BERT model in NLP?,Answer :BERT (Bidirectional Encoder Representations from Transformers) is a transformer-based model for understanding context in text.
Question :How does a character-level language model differ from a word-level model?,"Answer :A character-level language model operates on individual characters, predicting the next character in a sequence, while a word-level model operates on entire words, predicting the next word in a sequence."
Question :What is a confusion matrix in the context of ensemble methods?,"Answer :A confusion matrix is a table used to evaluate the performance of classification models, including ensemble methods, by showing the number of true positives, true negatives, false positives, and false negatives."
Question :Why are only min and max values stored instead of the entire quantization function?,"Answer :Only min and max values are stored because the quantization function can be derived from these values, making it unnecessary to store the entire function, which saves storage space."
Question :Discuss the key features of human perception and how they relate to machine perception.,"Answer :Key features of human perception include pattern recognition, depth perception, and the ability to interpret visual and auditory stimuli."
Question :What does a high F1 score represent?,"Answer :A high F1 score represents a balance between precision and recall, with better overall performance."
Question :How does the Human-in-the-Loop approach contribute to machine learning models?,"Answer :HITL involves human intervention in the learning loop, allowing humans to interact with the model, provide feedback, or assist in improving the model's performance."
Question :What is the architecture of BERT?,Answer :BERT uses multiple layers of bidirectional transformers to learn contextual representations of text.
Question :How do you extract rows based on index labels?,Answer :Use df.loc[index_labels] to extract rows based on index labels.
"Question :What is the significance of the ""Bellman equation"" in reinforcement learning?","Answer :The Bellman equation provides a recursive formula for calculating the value of a state or state-action pair, forming the foundation for many reinforcement learning algorithms by breaking down the problem of maximizing rewards into smaller, manageable pieces."
Question :What is the difference between word embeddings and word2vec?,"Answer :Word Embeddings try to capture the semantic, contextual and syntactic meaning of each word in the corpus. Word2Vec takes in a large corpus of text as an input and produces a vector space with several hundred dimensions."
Question :What is the pretext task in self-supervised learning?,Answer :The pretext task is a task that is designed to help the model learn a good representation of the data such as predicting the rotation of an image or the color of a video frame.
Question :What is the role of cross-validation in preventing overfitting?,"Answer :Cross-validation helps prevent overfitting by evaluating the model's performance on multiple test sets, ensuring that the model generalizes well across different subsets of the data."
Question :What is gradient boosting?,Answer :A machine learning technique that builds a series of models where each model corrects the errors of its predecessor.
Question :What is the purpose of using cross-validation in ensemble methods?,"Answer :Cross-validation is used in ensemble methods to evaluate model performance, tune hyperparameters, and ensure that the ensemble generalizes well to unseen data."
"Question :How many unigrams, bigrams and trigrams can be generated for the sentence ""This is a sample text given for the assignment""?","Answer :Unigrams: 9, bigrams: 8, trigrams: 7"
Question :What is stride in CNNs?,"Answer :Stride refers to the step size with which the filter moves across the input data. A stride of 1 means the filter moves one pixel at a time, while a stride of 2 means it moves two pixels at a time. Larger strides reduce the spatial dimensions of the output feature map."
"Question :What is the diffeerence between Stochastic gradient descent, batch gradient descent and mini batch gradient descent?",Answer :Stochastic gradient descent updates the weights after evaluating each training sample. Batch gradient descent updates the weights only after all training examples have been evaluated. Mini batch gradient descent updates the weights after one iteration of every batch of data.
Question :What is proximal policy optimization (PPO) in reinforcement learning?,"Answer :PPO is a reinforcement learning algorithm that combines the advantages of TRPO and standard policy gradients, using a clipped objective function to maintain a balance between exploration and exploitation while ensuring stable updates."
Question :What is a transformer decoder?,Answer :A transformer decoder generates output sequences based on encoder outputs and previous tokens.
Question :What can be extracted using Web Scraping?,Answer :Web scraping can extract any data that can be seen while browsing the web.
Question :What is transfer learning in deep learning?,Answer :Transfer learning involves taking a pre-trained model and fine-tuning it on a new task. This is especially useful when you have limited training data.
Question :What is the significance of the [CLS] token in BERT?,"Answer :The [CLS] token represents the entire sequence for classification tasks, capturing aggregate information."
Question :Can you give an example of Precision?,Answer :In a cancer example with 100 people only 5 people have cancer and the model predicts every case as cancer the precision is 5%.
Question :What is accuracy in model evaluation?,Answer :Accuracy is the ratio of correctly predicted observations to the total observations.
Question :What is a Q-Table?,Answer :A Q-table is a table that stores the Q-values for each state-action pair.
Question :How do Eigen faces capture the most significant variations in facial data?,"Answer :Eigen faces represent the principal components of facial images, capturing key features like eye separation and nose shape."
"Question :What is average pooling, and how does it differ from max pooling?","Answer :Average pooling reduces the spatial dimensions by taking the average of values in each sub-region, providing a smoother representation than max pooling."
Question :What are some applications of dimensionality reduction techniques like PCA in NLP?,"Answer :Dimensionality reduction can be used for visualization, topic modeling, and improving the efficiency of other algorithms."
Question :What is the design guideline for CNN architectures?,Answer :The design guidelines include using less parameters same receptive field and more non-linearity.
Question :How does the Expectation-Maximization (EM) algorithm work in unsupervised learning?,Answer :EM is an iterative algorithm that estimates parameters in probabilistic models with hidden variables. It alternates between an expectation step and a maximization step.
Question :How does active learning reduce labeling costs?,"Answer :Active learning involves the model identifying the most informative samples for labeling, reducing the number of labels needed and, therefore, the overall cost."
Question :What is the goal of the SVM algorithm when finding the best hyperplane?,Answer :The goal of the SVM algorithm is to find the hyperplane that maximizes the margins from both classes. The margin is the distance between the hyperplane and the closest data points from each class.
Question :Why is data visualization important in NLP and machine learning?,"Answer :Data visualization helps us understand data distribution, identify patterns, and diagnose potential issues in the data."
Question :What is the activation function in a Perceptron?,Answer :The activation function in a Perceptron is typically a step function (also known as the Heaviside function). It outputs 1 if the weighted sum of inputs is greater than or equal to a certain threshold (often 0) and outputs 0 otherwise. This function allows the Perceptron to make a binary classification.
Question :How do you create a NumPy array?,"Answer :A NumPy array can be created using the np.array() function by passing a list or list of lists, e.g., np.array([1, 2, 3])."
Question :What is the curse of dimensionality?,"Answer :The phenomenon where the complexity of a model increases exponentially with the number of features, making learning difficult."
Question :How do you filter rows based on a condition?,"Answer :Use boolean indexing, e.g., df[df['column_name'] > value]."
"Question :How does KNN perform feature scaling, and why is it important?","Answer :Feature scaling is important in KNN because it relies on distance metrics. Without scaling, features with larger ranges can dominate the distance calculation, skewing the results."
Question :What are Recurrent Neural Networks (RNNs) used for?,"Answer :RNNs are used for sequential data processing, such as time series forecasting, language modeling, and speech recognition. They are designed to maintain a memory of previous inputs to capture temporal dependencies."
Question :What is a class in Python?,"Answer :A class in Python is a blueprint for creating objects. It defines a set of attributes and methods that the created objects will have. For example, the class Arithmetic_Operation includes methods for addition and multiplication."
Question :What role do eigenvalues play in Principal Component Analysis (PCA) and Eigenfaces?,"Answer :Eigenvalues represent the variance along the principal components in PCA. In Eigenfaces, they capture the most significant variations in facial features."
Question :What is robust regression?,"Answer :Robust regression is designed to be less sensitive to outliers and deviations from assumptions, using methods like Huber loss or quantile regression to improve model stability."
Question :How does the Progressive GAN improve upon traditional GANs?,"Answer :The Progressive GAN improves upon traditional GANs by progressively increasing the resolution of generated images during training, leading to more stable training and higher quality images."
Question :What is iloc used for?,Answer :iloc is used for integer-location based indexing to select rows and columns by their positions.
Question :What is the significance of the G-mean metric?,"Answer :G-mean is the geometric mean of sensitivity and specificity, providing a balanced measure for imbalanced classification problems."
Question :What is a Markov decision process (MDP)?,"Answer :A mathematical framework used to describe environments in reinforcement learning, where decisions lead to probabilistic outcomes."
Question :What does a high recall indicate?,Answer :A high recall indicates that the model successfully identifies most of the positive instances.
Question :What is Kevin Murphy's Definition of Machine Learning,Answer :Kevin Murphy defined Machine Learning in 2012 as algorithms that automatically detect patterns in data and use the uncovered patterns to predict future data or other outcomes of interest
Question :What is the exploration-exploitation trade-off?,Answer :The dilemma in reinforcement learning between exploring new actions to discover their effects and exploiting known actions to maximize reward.
Question :Explain the concept of a Neural Network.,"Answer :A Neural Network is a computational model that consists of layers of neurons, which are connected by weighted edges. It learns by adjusting the weights based on the error in its predictions."
Question :What are some common pitfalls of cross-validation?,"Answer :Common pitfalls of cross-validation include data leakage, improper shuffling of data, and not accounting for the time-dependence in time series data."
Question :What does a high precision signify?,Answer :A high precision signifies that the model makes few false positive predictions.
Question :What are the differences between BERT and GPT models?,"Answer :BERT is bidirectional and focuses on understanding context, while GPT is unidirectional and designed primarily for text generation."
Question :What is the concept of boosting convergence?,"Answer :Boosting convergence refers to the process of improving model performance through successive iterations, where the algorithm continues to train until performance stabilizes or reaches a predefined criterion."
Question :What is model compression?,Answer :Model compression is a technique used to reduce the size of a neural network while maintaining its performance.
Question :What are the key terms in Apache Spark?,Answer :DAG RDD SparkContext Mesos YARN
Question :What is the role of the activation function in the hidden layers of an MLP?,"Answer :Activation functions in hidden layers introduce non-linearity, enabling the network to model complex patterns and relationships in the data."
Question :What kind of tasks is BART particularly suited for?,"Answer :BART is well-suited for text generation, summarization, and translation tasks due to its sequence-to-sequence architecture."
Question :What is bagging with decision trees?,Answer :Bagging with decision trees involves creating multiple decision trees on different bootstrap samples of the data and aggregating their predictions to improve accuracy and reduce variance.
Question :What is the benefit of using the Transformer model?,Answer :The Transformer model is able to process input data in parallel making it much faster than traditional recurrent neural network architectures. It is also able to learn global and local features making it a powerful tool for natural language processing tasks.
Question :How does the gradient descent optimization algorithm work in training neural networks?,Answer :Gradient descent minimizes the error by iteratively adjusting the model parameters (weights) in the direction of the steepest decrease in the error gradient.
Question :What are the types of Logistic Regression?,Answer :Binary (e.g. Tumor Malignant or Benign) and Multi-class (e.g. Cats dogs or Sheep's).
Question :What is the deep deterministic policy gradient (DDPG) algorithm?,"Answer :DDPG is an off-policy actor-critic algorithm that combines the deterministic policy gradient with deep Q-learning, suited for continuous action spaces."
Question :What is overfitting?,"Answer :When a model performs well on training data but poorly on new, unseen data due to excessive complexity."
Question :What is the purpose of Pipeline in Scikit-Learn?,Answer :Scikit-Learn provides tools for building machine learning pipelines including chaining transformers and estimators together.
Question :What is the main idea behind contrastive learning in the context of matching different types of data?,Answer :The main idea is to bring together embeddings from different modalities if they mean the same thing and to separate them if they don't.
Question :What is stemming in NLP?,Answer :The process of reducing words to their base or root form.
Question :What type of Optimization do SVMs use?,Answer :SVMs use convex optimization which means there are no local minima.
Question :What is the difference between a kernel and a filter in CNNs?,"Answer :The terms kernel and filter are often used interchangeably in CNNs, both referring to the small matrix applied to the input data during convolution."
Question :What is the role of validation sets in preventing overfitting during model training?,"Answer :Validation sets are used to assess a model's performance during training, helping to detect overfitting and guide hyperparameter tuning."
Question :Why is it important to normalize data before training a neural network?,"Answer :Normalizing data helps to scale features to a similar range, which speeds up convergence and improves model performance. It also ensures that the gradients don't explode or vanish during training."
Question :What is distributed computing?,Answer :Distributed computing is a system that includes several computational entities (nodes) where each entity has its own local memory and communicates by message passing over a network.
Question :What is the significance of embedding spaces in contrastive learning?,"Answer :Embedding spaces allow data from different modalities to come closer if they are similar, facilitating tasks like cross-modal synthesis and semantic transfer."
Question :What role does motion play in human perception?,"Answer :Motion helps in detecting and interpreting objects' movements in the environment, aiding in understanding spatial relationships."
Question :What is summarized in the document?,Answer :The document summarizes the key points including the importance of representing text in a meaningful way the techniques for doing so and the applications of Word2Vec.
Question :What qualities should you consider when evaluating a classifier?,"Answer :Consider classification philosophy, train time, test time, accuracy, interpretability, classification decision boundary, and RAM usage at test time."
"Question :What are the three ""R's"" of computer vision mentioned in the document?","Answer :The three ""R's"" of computer vision are Reorganization (segmentation), Recognition (connecting visual input to memory), and Reconstruction (measuring and recreating 3D models of what we see)."
Question :What is the impact of feature engineering on bias and variance?,Answer :Feature engineering can affect both bias and variance by creating new features that help capture underlying patterns (reducing bias) or introducing complexity that may increase variance.
Question :What are some common kernel functions used in SVM classification?,"Answer :Popular kernels include linear, Gaussian, and polynomial kernels, chosen based on the data and desired level of non-linearity."
Question :What is a Decision Tree?,"Answer :A decision tree is an algorithmic approach that helps in making decisions by breaking down a complex decision-making process into a series of simpler decisions. It consists of three main components: root node, leaf nodes, and branches."
Question :What is Principal Component Analysis (PCA)?,"Answer :PCA is a dimensionality reduction technique that transforms features into a new set of uncorrelated components, capturing the most variance in the data."
Question :Can you name four types of applications where it shines?,"Answer :Machine Learning is great for complex problems for which we have no algorithmic solution, to replace long lists of hand-tuned rules, to build systems that adapt to fluctuating environments, and finally to help humans learn (e.g., data mining)."
Question :What is the concept of non-linearity in regression?,"Answer :Non-linearity in regression refers to relationships between predictors and the response variable that cannot be accurately modeled with a linear equation, often addressed using polynomial or non-linear regression techniques."
Question :What advantage does using margin-based mechanisms provide in contrastive learning?,"Answer :Margin-based mechanisms make the model's classification more robust and useful by ensuring a clear separation between similar and dissimilar items, which is crucial in tasks like SVM."
Question :What limitation is associated with GPT-3 regarding its model structure?,"Answer :A limitation of GPT-3 is that it is not bidirectional, which means it processes text in a unidirectional manner, potentially missing out on context that could be gleaned from both directions."
Question :How does the code size affect an autoencoder's performance?,Answer :Smaller code size results in higher compression and potential information loss while larger size retains more detail.
Question :What is a feature engineering workflow?,"Answer :A feature engineering workflow includes steps like data exploration, feature creation, transformation, selection, and evaluation, aimed at improving model performance."
Question :What is the next step beyond fine-tuning when transferring knowledge to new tasks?,"Answer :Beyond fine-tuning, one can explore more advanced methods to transfer knowledge, potentially leading to better performance on new tasks with minimal data."
"Question :What is a ""policy iteration"" in reinforcement learning?","Answer :Policy iteration is an iterative algorithm that alternates between evaluating the current policy and improving it by selecting better actions based on the value function, until convergence."
Question :How did AlexNet leverage data augmentation in its training process?,"Answer :AlexNet used data augmentation techniques like random cropping, horizontal flipping, and color shifting to artificially increase the size and diversity of the training dataset, which helped improve generalization."
Question :What is one emerging concern with generative models like GANs?,"Answer :An emerging concern with generative models is the potential for them to be used to create realistic but fake data, raising ethical concerns about the misuse of such technology."
Question :How does learning rate affect gradient descent?,"Answer :The learning rate controls the step size in gradient descent. A small learning rate leads to slow convergence, while a large learning rate may overshoot the minimum, causing instability."
Question :What is a deep deterministic policy gradient (DDPG)?,"Answer :DDPG is an actor-critic reinforcement learning algorithm that combines deep Q-learning and policy gradients, designed for environments with continuous action spaces, using deterministic policies for the actor."
Question :What do you mean by Masked language modelling?,"Answer :Masked language modelling is an NLP technique for extracting the output from a contaminated input. Learners can use this approach to master deep representations in downstream tasks. Using this NLP technique, you may predict a word based on the other words in the sentence."
Question :What is the meaning of Pragmatic Analysis in NLP?,"Answer :Pragmatic Analysis is concerned with outside word knowledge, which refers to information that is not contained in the documents and/or questions. The many parts of the language that require real-world knowledge are derived from a pragmatics analysis that focuses on what was described and reinterpreted by what it truly meant."
Question :What is a support vector machine (SVM) in machine learning?,"Answer :SVM is used for classification and regression, finding the hyperplane that best separates data points."
Question :What are some success stories of self-supervised learning?,Answer :Self-supervised learning has been successful in many applications including language and vision and has achieved impressive results competing with fully supervised learning.
Question :Can foundation models be trained with raw video data and text?,"Answer :Yes, foundation models can be trained with raw video data along with text annotations to learn representations and make predictions, even when the data is not explicitly labeled in a traditional sense."
Question :What is the purpose of hyperparameter tuning in ML models?,Answer :Hyperparameter tuning optimizes model performance by finding the best set of hyperparameters that improve the model's accuracy and generalization.
Question :Name some commonly used kernels in SVM.,"Answer :Polynomial, radial basis function (RBF), and sigmoid kernels are frequently used in SVM for different types of data."
Question :What is a Recurrent Neural Network (RNN)?,"Answer :A Recurrent Neural Network (RNN) is a type of neural network designed for sequential data. Unlike traditional neural networks, RNNs have connections that form directed cycles, allowing them to maintain a memory of previous inputs through hidden states, making them suitable for tasks like time-series analysis, language modeling, and speech recognition."
Question :`What is the significance of the confusion matrix in model evaluation?,"Answer :The confusion matrix helps in understanding the performance of a classification model by showing the counts of true positives, true negatives, false positives, and false negatives."
"Question :What is imitation learning, and how does it relate to reinforcement learning?","Answer :Imitation learning involves training an agent by mimicking expert behavior, using demonstration data to learn a policy without directly interacting with the environment, often used as a precursor or supplement to reinforcement learning."
Question :What is a decision tree in machine learning?,Answer :A decision tree uses a tree-like structure of decisions and their outcomes to make predictions.
Question :What is the cost function in logistic regression?,"Answer :The cost function in logistic regression, also known as the log-loss or binary cross-entropy loss, measures the difference between the predicted probabilities and the actual class labels."
Question :What is a Random Forest Classifier?,Answer :A random forest classifier is an extension to bagging that uses de-correlated trees.
Question :What is the concept of a hyperparameter in machine learning?,"Answer :Hyperparameters are the parameters set before training a model (e.g., learning rate, batch size) that control the learning process and influence model performance."
Question :How are CNNs used in text classification tasks?,"Answer :In text classification, CNNs apply convolutional filters over word embeddings to extract high-level features. These features are then fed into fully connected layers to classify the text into predefined categories."
Question :Why is Naive Bayes called 'naive'?,"Answer :It's called 'naive' because it assumes that all features are independent of each other, which is often not true."
Question :What is the purpose of a validation set?,Answer :A validation set is used to compare models. It makes it possible to select the best model and tune the hyperparameters.
Question :What is a BERT model in deep learning?,"Answer :BERT (Bidirectional Encoder Representations from Transformers) is a pre-trained transformer model that captures context from both directions in a text, used for various NLP tasks."
Question :How to Handle Small Datasets in Machine Learning,Answer :Small datasets require special attention and techniques such as k-fold cross-validation and leave-one-out cross-validation are used to evaluate model performance
Question :How are CNNs adapted for speech spectrograms?,"Answer :CNNs treat spectrograms as 2D images, applying 2D convolutions to capture time-frequency patterns. This enables the network to recognize audio features relevant for tasks like speech recognition or audio classification."
Question :What is the difference between masked language modeling and autoregressive modeling?,"Answer :Masked language modeling predicts missing words in context, while autoregressive modeling predicts the next word based on previous ones."
Question :What are the applications of RNNs?,"Answer :RNNs are used in various applications involving sequential data, including natural language processing (NLP) tasks like language modeling, text generation, and machine translation, as well as time-series forecasting, speech recognition, and video analysis."
Question :What are Decision Trees?,Answer :Decision Trees are a type of classification algorithm.
Question :What is Training in Machine Learning,Answer :Training involves estimating the prediction function f by minimizing the prediction error
Question :What is XGBoost?,Answer :XGBoost (Extreme Gradient Boosting) is an optimized implementation of gradient boosting that enhances performance and computational efficiency with regularization and parallel processing.
Question :What is feature selection?,"Answer :The process of selecting a subset of relevant features for use in model training, reducing dimensionality and improving performance."
Question :What is a multiclass classifier?,Answer :A model that predicts one of more than two possible outcomes for each input.
Question :What is a hyperparameter in machine learning?,Answer :A hyperparameter is a pre-set configuration that affects the model's learning process.
Question :What happens to storage requirements when converting to 16-bit (FP16) precision?,"Answer :Converting to 16-bit (FP16) precision halves the storage requirements, reducing it to 2 bytes per parameter."
Question :What is gradient descent?,Answer :Gradient descent is an optimization algorithm that iteratively updates model parameters to minimize a loss function. It moves in the direction of the negative gradient of the loss function.
Question :What are some ethical considerations when involving humans in AI-assisted decision-making?,"Answer :Ethical considerations include fairness, accountability, transparency, and ensuring the protection of sensitive information."
Question :How can human expertise be integrated into the active learning process to improve NLP model performance?,"Answer :Human annotators can label the most informative data points, allowing the model to learn more efficiently and achieve better accuracy with less labeled data."
Question :What is the formula for Precision?,Answer :Precision = TP / (TP + FP)
Question :What are some common schedulers for learning rate scheduling?,Answer :Step decay exponential decay cosine decay reduce on plateau and etc.
Question :What is the purpose of an embedding layer in neural networks?,"Answer :An embedding layer maps categorical data, like words, into dense vectors of fixed size, capturing relationships and similarities between them in the neural network's input."
Question :Describe the difference between shallow and deep neural networks.,"Answer :Shallow neural networks have fewer layers, typically one hidden layer, while deep neural networks have many layers, allowing them to learn more complex patterns."
Question :What are the steps involved in preprocessing data for NLP?,"Answer :common pre-processing steps used in NLP software are Preliminaries, Common steps, Processing steps, Advanced Processing"
Question :What is stepwise selection?,Answer :Stepwise selection is a method for selecting a subset of predictors in regression by adding or removing variables based on their
Question :What is long short-term memory (LSTM)?,Answer :A type of RNN that is designed to remember long-term dependencies and avoid the vanishing gradient problem.
"Question :How can Principal Component Analysis (PCA) be utilized for data visualization, and what are eigenvalues in this context?","Answer :PCA is used for dimensionality reduction and data visualization. It transforms the data into a new coordinate system, and eigenvalues represent the variance captured by each principal component, guiding the selection of important features."
Question :How does Word2Vec handle words with multiple meanings or senses?,"Answer :Word2Vec may struggle with polysemy. Context windows and training on large datasets help capture different meanings, but it may not always distinguish well."
Question :What are the challenges of training RNNs?,"Answer :Training RNNs can be challenging due to issues like the vanishing and exploding gradient problems, difficulty in capturing long-term dependencies, and the need for significant computational resources. These challenges are often addressed using architectures like LSTM, GRU, and careful tuning of hyperparameters."
Question :What are relational operations in Word2Vec?,Answer :Word2Vec can perform relational operations such as finding the most similar words.
Question :What is CatBoost?,Answer :CatBoost is a gradient boosting library that handles categorical features natively and reduces overfitting by using symmetric trees and ordered boosting.
Question :What are the main components of a Multi-Layer Perceptron (MLP)?,"Answer :MLPs consist of input, hidden, and output layers, with multiple neurons interconnected through weights."
Question :How does a Denoising Autoencoder differ from a traditional Autoencoder?,"Answer :Unlike traditional autoencoders, Denoising Autoencoders are trained on noisy data and aim to reconstruct the clean data. This makes them more robust to noise."
Question :What is the reward function in reinforcement learning?,Answer :The reward function provides feedback
Question :What is feature engineering for structured data?,"Answer :Feature engineering for structured data includes techniques such as creating interaction terms, aggregating statistics, or encoding categorical variables."
Question :What is the main challenge of using traditional triplet loss in deep learning?,"Answer :Traditional triplet loss can suffer from slow convergence and instability, especially with a huge amount of training data, making it difficult to achieve optimal performance quickly."
Question :What is the Skip-Gram model?,Answer :The Skip-Gram model is one of the two important models in Word2Vec which tries to predict context words out to some window size for each center word.
Question :What is full form of NLU?,Answer :NLU means Natural Language Understanding.
Question :What is the Continuous Bag-of-Words model?,Answer :The Continuous Bag-of-Words model is another important model in Word2Vec which uses a sliding window over the text to form the input layer.
Question :What are Q-Learning Variants?,Answer :There are several variants of Q-learning including deep Q-learning double Q-learning and dueling Q-learning.
Question :How does a Decision Tree work?,"Answer :A decision tree works by starting at the root node and making decisions at each decision node based on the attributes of the data. These decisions split the data across branches, leading to different outcomes. The process continues until a final decision is reached at the leaf nodes."
Question :What is the law of large numbers?,Answer :A statistical theorem that states that the average of a large number of independent and identically distributed random variables will converge to their expected value.
Question :What is gradient clipping and why is it used?,Answer :Gradient clipping limits the size of gradients during backpropagation to prevent exploding gradients and ensure stable training in deep neural networks.
Question :What is an inception module in deep learning?,"Answer :An inception module is a network-in-network architecture that applies multiple convolutional operations with different kernel sizes in parallel, improving the ability to capture diverse features."
Question :What is feature engineering for recommendation systems?,"Answer :Feature engineering for recommendation systems involves creating features that capture user preferences, item characteristics, or interaction patterns to improve recommendations."
Question :What is the purpose of cross-validation in model evaluation?,"Answer :Cross-validation assesses model performance by splitting the dataset into multiple folds, training on some folds, and validating on others to provide a more reliable estimate of the models generalization capability."
Question :What is the significance of the [SEP] token in BERT?,Answer :The [SEP] token separates segments in tasks involving multiple sentences or sequences.
Question :What is the impact of choosing a low value for k in k-fold cross-validation?,"Answer :Choosing a low value for k reduces computational cost but may provide a less reliable estimate of model performance, as fewer training-test splits are used."
Question :What is the Central Limit Theorem?,"Answer :A statistical theory that states that the distribution of the sample mean of a large number of independent, identically distributed variables will be approximately normally distributed."
Question :How does center loss function work with multi-class classification?,"Answer :Center loss ensures that all samples of a particular class are clustered together, and different classes are well separated in the embedding space."
Question :How does BERTs pre-training differ from BARTs pre-training?,"Answer :BERT is pre-trained using the MLM and Next Sentence Prediction tasks, while BART is pre-trained using a denoising autoencoder approach."
Question :What is the problem with initializing all weights with zeros?,Answer :Leads to neurons learning the same features
Question :What is ensemble learning?,Answer :Ensemble learning is a technique that combines multiple models (learners) to improve overall performance. It leverages the strengths of individual models to create a more robust predictor.
Question :What is hindsight experience replay (HER)?,"Answer :HER is a technique in goal-oriented reinforcement learning where the agent reinterprets failed episodes as successful ones by altering the goal retrospectively, enabling learning from mistakes."
Question :What is Machine Translation?,Answer :Converting one human language to another is called Machine translation.
Question :What is leave-p-out cross-validation?,Answer :Leave-p-out cross-validation is a variant of cross-validation where p data points are left out for testing while the remaining data points are used for training. This process is repeated for all possible combinations.
Question :How is the Precision-Recall curve different from the ROC curve?,"Answer :The Precision-Recall curve plots precision against recall, focusing on the performance of the model with respect to the positive class."
Question :How does regularization impact model performance in the presence of underfitting?,"Answer :While regularization helps prevent overfitting, excessive regularization can contribute to underfitting by overly constraining the model's capacity to learn from the data."
Question :What is recall?,Answer :Recall is the fraction of how much of the positive samples have been identified as such.
Question :Why is cross-validation used?,"Answer :Cross-validation is used to assess the generalization performance of a model, ensuring it performs well on unseen data and reducing the risk of overfitting."
"Question :What is overfitting in decision trees, and how can it be prevented?","Answer :Overfitting occurs when a decision tree becomes too complex, capturing noise in the data. It can be prevented by pruning the tree, setting a maximum depth, or requiring a minimum number of samples per leaf."
Question :What is Morphological Segmentation?,Answer :Separate words into individual morphemes and identify the class of the morphemes is called Morphological Segmentation.
Question :What are some key challenges in image segmentation in computer vision?,"Answer :Key challenges in image segmentation include the need to balance classification and localization, as segmentation requires both a broad context for accurate classification and sensitivity to location for precise boundary detection."
Question :How do you perform hyperparameter tuning?,"Answer :Hyperparameter tuning involves searching for the best combination of hyperparameters using techniques like grid search, random search, or Bayesian optimization."
Question :Does BoW help in predicting new words using semantic relationships?,Answer :No.
Question :What are some methods for making models more explainable?,"Answer :Methods for improving model explainability include using saliency maps, sensitivity analysis (e.g., removing certain inputs to see how predictions change), and providing context-specific explanations tailored to the audience's needs."
Question :What is multi-label classification?,Answer :A classification problem where each input can belong to multiple output classes simultaneously.
Question :What is a pretext task in the context of self-supervised learning?,"Answer :A pretext task is an artificially created task that does not require manual labeling but is designed to train a model to learn useful features. Examples include predicting the rotation of an image, solving jigsaw puzzles, or filling in missing pixels in an image."
Question :How does self-supervised learning benefit large-scale data scenarios?,"Answer :Self-supervised learning enables models to learn from vast amounts of unlabeled data by creating surrogate tasks. This approach reduces the reliance on labeled data, making it scalable for large datasets."
Question :what is Data Modeling?,Answer :The practice of examining data objects and their relationships with other things is known as data modelling. It's utilised to look into the data requirements for various business activities.
Question :What is the concept of bias-variance tradeoff in decision trees?,"Answer :In decision trees, the tradeoff is managed by adjusting tree depth; shallow trees have high bias and low variance, while deep trees have low bias and high variance."
Question :What is the role of the code layer in an autoencoder and how does its dimensionality affect the compression achieved.,Answer :The code layer represents compressed input data with its size controlling the degree of compression and information retention.
Question :How are CNNs used in image classification tasks?,"Answer :In image classification, CNNs automatically learn features from input images through convolutional layers and use these features in fully connected layers to classify the images into predefined categories."
Question :What is Information Extraction?,Answer :Information extraction is the process of extracting specific information from text such as names dates and locations.
Question :What is the difference between a hard margin and a soft margin in SVM?,Answer :A hard margin SVM does not allow any misclassification and requires a perfectly separable dataset. A soft margin SVM allows some misclassification to improve generalization.
Question :What is K-Nearest Neighbors (KNN)?,"Answer :K-Nearest Neighbors (KNN) is a simple, instance-based learning algorithm used for classification and regression tasks. It classifies a data point based on the majority class among its K-nearest neighbors."
Question :What is Spark SQL and its optimization engine?,Answer :Spark SQL allows for distributed in-memory computation on a massive scale and uses the Catalyst optimization engine to create physical execution plans and compile them directly to JVM bytecode.
Question :What is deep compression?,Answer :Deep compression is a technique used to compress neural networks by combining pruning quantization and Huffman coding.
Question :How does regularization impact model performance in the presence of overfitting?,"Answer :Regularization helps reduce overfitting by penalizing large coefficients or complex models, leading to improved generalization performance on unseen data."
Question :What are some of the ways in which data augmentation can be done in NLP projects?,"Answer :The ways in which data augmentation can be done in NLP projectsReplacing entities are TF-IDFbased word replacement, Adding noise to data, Back translation, Synonym replacement, Bigram flipping."
Question :What is the role of regularization parameters in managing bias and variance?,"Answer :Regularization parameters, such as lambda in L1/L2 regularization, control the tradeoff between bias and variance by penalizing model complexity and preventing overfitting."
Question :What is ISOMAP and how does it work?,Answer :ISOMAP is a method that measures distances along the manifold by connecting each data point to its k nearest neighbors in high-dimensional space and computing the low-dimensional embedding.
Question :What is global minima in the context of optimization?,Answer :Global minima refer to the lowest point in the entire loss function landscape. It is the optimal solution where the model achieves the lowest possible loss.
